id,x position,y position,Aperture radius,Total aperture flux,Local mean background per pixel,Total background in aperture,Corrected Aperture flux,Error on corrected flux
1631.0,1136.0,1320.0,6.0,393353.0,3455.7611209061533,390837.0,2516.0,860.6764781263631
1632.0,1248.0,1402.0,6.0,397164.0,3510.629787537084,397042.0,122.0,866.0779410653524
1633.0,1264.0,1462.0,6.0,397353.0,3512.310861623492,397233.0,120.0,866.2845952687835
1634.0,1073.0,1677.0,6.0,391504.0,3436.453636872318,388653.0,2851.0,858.4718982005177
1635.0,1060.0,2232.0,6.0,391397.0,3423.9898153914337,387244.0,4153.0,857.679427292039
1636.0,2397.0,2256.0,14.0,2106507.0,6840.101461099818,4211807.0,-2105300.0,1671.5708181228817
1637.0,703.0,2427.0,6.0,390140.0,3421.5825968771687,386971.0,3169.0,856.8051120295677
1638.0,288.0,2756.0,20.0,4297977.0,9394.339354045875,11805275.0,-7507298.0,2289.6285724981685
1639.0,372.0,2927.0,6.0,392288.0,3425.8300444209335,387452.0,4836.0,858.3064720716021
1640.0,1080.0,3165.0,6.0,391985.0,3424.1091815987525,387257.0,4728.0,858.0291370344016
1641.0,1902.0,3386.0,20.0,4288283.0,9377.329669502928,11783900.0,-7495617.0,2287.1368564211457
1642.0,147.0,4493.0,17.0,3100805.0,8118.64285487673,7371080.0,-4270275.0,1979.1361752037176
1643.0,285.0,365.0,17.0,3106324.0,8116.4047384895,7369048.0,-4262724.0,1980.4731757840095
1644.0,660.0,709.0,6.0,391980.0,3428.3665763264607,387739.0,4241.0,858.2755967636502
1645.0,241.0,1065.0,19.0,3878831.0,8971.6238251938,10174852.0,-6296021.0,2186.4942259242307
1646.0,1186.0,1103.0,6.0,393378.0,3445.8835672505124,389720.0,3658.0,860.1139459397226
1647.0,1321.0,1255.0,6.0,396999.0,3511.723977770841,397166.0,-167.0,866.0461881447202
1648.0,1583.0,1302.0,6.0,397020.0,3509.406283912065,396904.0,116.0,865.9237841750278
1649.0,1270.0,1483.0,6.0,396978.0,3509.764382534022,396945.0,33.0,865.9203196599558
1650.0,1747.0,1591.0,18.0,3499663.0,8583.444918992667,8736882.0,-5237219.0,2088.675417579285
1651.0,1541.0,1899.0,6.0,392323.0,3434.8024043377395,388467.0,3856.0,858.8521409416174
1652.0,1633.0,2031.0,19.0,3887666.0,8994.999707460422,10201363.0,-6313697.0,2189.05047908905
1653.0,2075.0,2393.0,20.0,4296628.0,9390.668843170817,11800662.0,-7504034.0,2289.2533717349856
1654.0,291.0,2495.0,19.0,3880078.0,8969.455339094173,10172393.0,-6292315.0,2186.729521454357
1655.0,1597.0,2512.0,6.0,391657.0,3421.314022910701,386941.0,4716.0,857.6741805604271
1656.0,1820.0,2654.0,9.0,876846.0,4718.934115490753,1200822.0,-323976.0,1162.4306430923093
1657.0,661.0,2672.0,6.0,403774.0,3817.579989657691,431758.0,-27984.0,887.4452095763434
1658.0,2399.0,2689.0,6.0,391121.0,3429.430925008388,387859.0,3262.0,857.8373971796753
1659.0,351.0,2836.0,6.0,390778.0,3422.2291638334796,387045.0,3733.0,857.2152588469246
1660.0,699.0,3703.0,6.0,391303.0,3428.4859425337795,387752.0,3551.0,857.8881045917352
1661.0,759.0,3720.0,6.0,391687.0,3431.9972984657447,388149.0,3538.0,858.3175403077814
1662.0,646.0,4343.0,6.0,393371.0,3446.49034547105,389788.0,3583.0,860.1453365565612
1663.0,1696.0,1064.0,17.0,3119159.0,8151.88634361505,7401262.0,-4282103.0,1984.6097853230494
1664.0,752.0,1072.0,18.0,3490852.0,8555.145180674139,8708077.0,-5217225.0,2085.883266148899
1665.0,2331.0,1323.0,6.0,391655.0,3433.031805595842,388266.0,3389.0,858.3594818023507
1666.0,1937.0,1393.0,7.0,530868.0,3862.7899406797324,594630.0,-63762.0,958.748142110325
1667.0,2379.0,1442.0,6.0,389816.0,3416.4697443303417,386393.0,3423.0,856.3159463655924
1668.0,1472.0,1580.0,6.0,396756.0,3513.7532032952627,397396.0,-640.0,866.0236717318991
1669.0,1221.0,1582.0,9.0,880632.0,4750.814840028849,1208935.0,-328303.0,1165.4338248051668
1670.0,1351.0,1655.0,6.0,393265.0,3470.284009463289,392479.0,786.0,861.47315686561
1671.0,2452.0,1729.0,20.0,4302235.0,9393.96136105603,11804800.0,-7502565.0,2290.5499339678236
1672.0,945.0,2080.0,6.0,390399.0,3427.7498509219795,387669.0,2730.0,857.3179106959099
1673.0,1760.0,2234.0,19.0,3881633.0,8968.03289179029,10170780.0,-6289147.0,2187.052354197311
1674.0,1163.0,2284.0,6.0,390486.0,3420.9658714726875,386902.0,3584.0,856.9708279749084
1675.0,2312.0,2343.0,6.0,398219.0,3548.8170266951956,401361.0,-3142.0,868.8987282762014
1676.0,2092.0,2933.0,9.0,876114.0,4722.544943262151,1201741.0,-325627.0,1162.271913108116
1677.0,1802.0,3088.0,6.0,390235.0,3415.3556597286984,386267.0,3968.0,856.4951838743754
1678.0,356.0,3396.0,6.0,389325.0,3419.632948824293,386751.0,2574.0,856.2149262889546
1679.0,1002.0,3477.0,18.0,3490009.0,8559.521941609166,8712532.0,-5222523.0,2085.7866621493195
1680.0,1961.0,4251.0,6.0,390376.0,3419.4737938812013,386733.0,3643.0,856.8191174337791
1681.0,2446.0,980.0,6.0,389836.0,3420.369040436093,386834.0,3002.0,856.5564779978025
1682.0,820.0,1059.0,17.0,3112598.0,8136.39857821542,7387201.0,-4274603.0,1982.5634920476066
1683.0,1609.0,1225.0,18.0,3538155.0,8672.671158963562,8827704.0,-5289549.0,2100.006428561589
1684.0,894.0,1251.0,6.0,400701.0,3703.7444166112127,418883.0,-18182.0,879.2280705255037
1685.0,1546.0,1256.0,6.0,397065.0,3516.3693126723356,397692.0,-627.0,866.3538538033982
1686.0,1167.0,1376.0,13.0,1840720.0,6490.905568772257,3446211.0,-1605491.0,1579.005066489655
1687.0,2247.0,1552.0,20.0,4301831.0,9398.944900211596,11811062.0,-7509231.0,2290.571107824422
1688.0,718.0,1608.0,19.0,3886553.0,8982.804459946006,10187532.0,-6300979.0,2188.516163979604
1689.0,2316.0,2758.0,18.0,3483709.0,8540.214457575332,8692879.0,-5209170.0,2083.8102120874637
1690.0,1344.0,2845.0,17.0,3112028.0,8119.647520454998,7371992.0,-4259964.0,1981.9949545849001
1691.0,226.0,3155.0,6.0,397200.0,3514.05161881356,397429.0,-229.0,866.2972930813071
1692.0,1413.0,3362.0,6.0,389614.0,3417.1163112866525,386466.0,3148.0,856.235948789818
1693.0,1244.0,3560.0,12.0,1574597.0,6133.174992621392,2774583.0,-1199986.0,1480.2604500560028
1694.0,1586.0,4075.0,6.0,390516.0,3418.329867727728,386604.0,3912.0,856.8337061530668
1695.0,1928.0,4097.0,17.0,3097026.0,8088.453151608986,7343670.0,-4246644.0,1977.4139677872208
1696.0,693.0,4262.0,20.0,4309322.0,9410.772101920113,11825925.0,-7516603.0,2292.4650488066336
1697.0,1931.0,296.0,19.0,3876348.0,8959.14010934503,10160694.0,-6284346.0,2185.6392657526994
1698.0,708.0,497.0,19.0,3884641.0,8981.133333043541,10185637.0,-6300996.0,2188.0409045536603
1699.0,1940.0,503.0,20.0,4296503.0,9392.379758809055,11802812.0,-7506309.0,2289.263637067605
1700.0,2241.0,512.0,17.0,3102050.0,8103.174983844987,7357036.0,-4254986.0,1979.0578566580614
1701.0,2109.0,1048.0,17.0,3107381.0,8120.672080401152,7372922.0,-4265541.0,1980.8483031267185
1702.0,699.0,1340.0,6.0,391828.0,3432.2758196161553,388181.0,3647.0,858.4159830758045
1703.0,1693.0,1360.0,20.0,4353288.0,9520.350280238881,11963625.0,-7610337.0,2304.425741914892
1704.0,1137.0,1370.0,13.0,1834771.0,6472.155127039243,3436255.0,-1601484.0,1576.5224387873457
1705.0,1389.0,1596.0,6.0,395227.0,3495.460332023638,395327.0,-100.0,864.0769641646513
1706.0,609.0,1724.0,19.0,3885017.0,8978.377963091261,10182512.0,-6297495.0,2188.0635274141378
1707.0,1234.0,2378.0,17.0,3105541.0,8115.0718158411055,7367838.0,-4262297.0,1980.2416519202902
1708.0,496.0,2501.0,6.0,391145.0,3423.552139297931,387194.0,3951.0,857.506851284583
1709.0,267.0,3357.0,6.0,392346.0,3426.784974079485,387560.0,4786.0,858.3961789290537
1710.0,1516.0,3453.0,6.0,391186.0,3426.3174564341525,387507.0,3679.0,857.6928354603413
1711.0,332.0,3530.0,20.0,4298345.0,9399.402470672985,11811637.0,-7513292.0,2289.820080268317
1712.0,776.0,3864.0,6.0,391146.0,3427.6901678183203,387662.0,3484.0,857.7499635674723
1713.0,1096.0,3875.0,6.0,391983.0,3431.2910484057743,388069.0,3914.0,858.4486006744959
1714.0,1998.0,4208.0,6.0,390431.0,3413.167279261185,386020.0,4411.0,856.4811731731177
1715.0,1989.0,491.0,6.0,389591.0,3423.5421921139878,387193.0,2398.0,856.599673126251
1716.0,1201.0,1005.0,19.0,3899887.0,9012.805166718828,10221557.0,-6321670.0,2192.248389211405
1717.0,725.0,1071.0,6.0,390865.0,3434.1259958295987,388390.0,2475.0,857.9632859277838
1718.0,2014.0,1227.0,18.0,3490365.0,8559.233473274813,8712238.0,-5221873.0,2085.8650483672236
1719.0,1277.0,1244.0,6.0,396496.0,3503.756283432303,396265.0,231.0,865.2930139553885
1720.0,1289.0,1270.0,6.0,396161.0,3505.7954561406677,396496.0,-335.0,865.2178916319288
1721.0,1327.0,1535.0,6.0,397228.0,3515.4740661174437,397590.0,-362.0,866.3959833701908
1722.0,1498.0,1561.0,6.0,397449.0,3515.0861259436574,397546.0,-97.0,866.5010098089904
1723.0,522.0,1892.0,16.0,2753813.0,7690.307167096724,6184912.0,-3431099.0,1878.0114483144132
1724.0,737.0,2046.0,6.0,390681.0,3422.3485300407983,387058.0,3623.0,857.1656782676264
1725.0,780.0,2061.0,18.0,3489708.0,8554.40908906234,8707327.0,-5217619.0,2085.591283065788
1726.0,439.0,2105.0,6.0,392242.0,3461.351438282256,391469.0,773.0,860.357483840293
1727.0,1720.0,2501.0,6.0,391490.0,3420.975818656631,386903.0,4587.0,857.5569951904072
1728.0,433.0,2651.0,17.0,3106966.0,8114.375512965079,7367206.0,-4260240.0,1980.58375233162
1729.0,114.0,3945.0,6.0,394198.0,3489.293077978827,394629.0,-431.0,863.1222393149188
1730.0,1318.0,4072.0,6.0,391402.0,3429.231981329523,387837.0,3565.0,857.9895104253898
1731.0,911.0,4300.0,6.0,392184.0,3433.6982669200393,388342.0,3842.0,858.706585511023
1732.0,658.0,776.0,6.0,392404.0,3435.886647387553,388589.0,3815.0,858.9627465728651
1733.0,1733.0,1259.0,6.0,397292.0,3511.485245356203,397139.0,153.0,866.2014777175111
1734.0,1661.0,1332.0,9.0,883270.0,4766.412024451854,1212904.0,-329634.0,1167.2369082581308
1735.0,1613.0,1371.0,6.0,396035.0,3502.532779807284,396127.0,-92.0,864.9554901843215
1736.0,1561.0,1533.0,6.0,397013.0,3519.7016192933224,398068.0,-1055.0,866.5171665927918
1737.0,557.0,1571.0,6.0,390158.0,3427.670273450434,387660.0,2498.0,857.1726780526781
1738.0,1069.0,1748.0,17.0,3120517.0,8151.229829474795,7400666.0,-4280149.0,1984.9352634280042
1739.0,1002.0,1808.0,6.0,395256.0,3489.8103315438757,394688.0,568.0,863.7650143412849
1740.0,360.0,2165.0,6.0,400608.0,3685.64054183451,416836.0,-16228.0,878.1395105562669
1741.0,1674.0,2538.0,6.0,389097.0,3414.3310997825442,386151.0,2946.0,855.7704131366075
1742.0,1865.0,2659.0,19.0,3876464.0,8959.4783135991,10161078.0,-6284614.0,2185.673580386605
1743.0,151.0,2919.0,6.0,391882.0,3428.098002359993,387708.0,4174.0,858.2027732418487
1744.0,415.0,3134.0,20.0,4299337.0,9404.78389718628,11818400.0,-7519063.0,2290.1547982614625
1745.0,2121.0,3187.0,6.0,392273.0,3459.511209252756,391261.0,1012.0,860.2679815034383
1746.0,1197.0,3219.0,19.0,3880066.0,8967.784212191707,10170498.0,-6290432.0,2186.6883637134947
1747.0,242.0,3436.0,6.0,391448.0,3425.51173453475,387416.0,4032.0,857.7983446008741
1748.0,2392.0,3699.0,6.0,389387.0,3409.536557121901,385609.0,3778.0,855.6582261627594
1749.0,463.0,4116.0,6.0,392288.0,3436.453636872318,388653.0,3635.0,858.9284021383854
1750.0,267.0,4221.0,6.0,391676.0,3436.135326986134,388617.0,3059.0,858.5534345630446
1751.0,529.0,4479.0,6.0,389206.0,3419.6826847440093,386757.0,2449.0,856.1483516307206
1752.0,1714.0,291.0,6.0,388818.0,3415.425290016301,386275.0,2543.0,855.6716660027957
1753.0,1706.0,1345.0,15.0,2444805.0,7349.626064224578,5195144.0,-2750339.0,1784.2841701926293
1754.0,2127.0,1459.0,10.0,1092160.0,5207.261269632461,1635909.0,-543749.0,1271.0826094318181
1755.0,1357.0,1616.0,14.0,2141521.0,6952.723477705221,4281154.0,-2139633.0,1685.3738457683505
1756.0,1622.0,2108.0,6.0,389882.0,3423.4626146424416,387184.0,2698.0,856.7648452171693
1757.0,1167.0,2158.0,14.0,2111167.0,6854.992395462854,4220976.0,-2109809.0,1673.4114855587673
1758.0,2040.0,2621.0,6.0,391108.0,3425.561470454466,387421.0,3687.0,857.6030550318719
1759.0,172.0,3082.0,17.0,3112717.0,8119.637573271054,7371983.0,-4259266.0,1982.168509486517
1760.0,1120.0,3549.0,6.0,391239.0,3425.5714176384095,387423.0,3816.0,857.6800102602368
1761.0,194.0,3766.0,6.0,401878.0,3807.5134395071286,430619.0,-28741.0,885.8052833439186
1762.0,566.0,4130.0,6.0,390437.0,3425.3227380398284,387394.0,3043.0,857.1977601463971
1763.0,261.0,339.0,16.0,2754786.0,7693.937889236007,6187832.0,-3433046.0,1878.3676423959182
1764.0,2115.0,507.0,19.0,3873772.0,8956.72294364682,10157953.0,-6284181.0,2184.994279168712
1765.0,2066.0,586.0,6.0,389690.0,3414.191839207339,386136.0,3554.0,856.1086379660002
1766.0,1820.0,790.0,18.0,3487970.0,8553.911729865178,8706821.0,-5218851.0,2085.1625835891073
1767.0,1842.0,1140.0,20.0,4316044.0,9428.100096349242,11847700.0,-7531656.0,2294.3103538972227
1768.0,494.0,1290.0,16.0,2756276.0,7693.778734292915,6187704.0,-3431428.0,1878.7599633801015
1769.0,940.0,1354.0,6.0,390956.0,3436.453636872318,388653.0,2303.0,858.1526670703762
1770.0,1610.0,1431.0,6.0,396356.0,3505.6064596457463,396474.0,-118.0,865.3195941384894
1771.0,2345.0,1760.0,17.0,3103563.0,8114.1268333664975,7366980.0,-4263417.0,1979.7181617593956
1772.0,1772.0,1945.0,20.0,4305345.0,9412.025447096961,11827500.0,-7522155.0,2291.6249693176237
1773.0,576.0,2069.0,6.0,393069.0,3435.001348016604,388489.0,4580.0,859.2979692749192
1774.0,2303.0,2617.0,6.0,389791.0,3416.798001400469,386430.0,3361.0,856.3206175259357
1775.0,404.0,2953.0,19.0,3888375.0,8973.991254972292,10177537.0,-6289162.0,2188.7299970530858
1776.0,830.0,3136.0,6.0,390799.0,3425.8698331567066,387456.0,3343.0,857.4409600666393
1777.0,224.0,3235.0,6.0,390912.0,3423.223882227804,387157.0,3755.0,857.3517364535982
1778.0,1327.0,3296.0,6.0,389481.0,3416.3006422033063,386374.0,3107.0,856.1103900782889
1779.0,2031.0,3338.0,6.0,389737.0,3414.848353347593,386210.0,3527.0,856.1746317194875
1780.0,113.0,4101.0,18.0,3484043.0,8552.200814226939,8705080.0,-5221037.0,2084.1794548454795
1781.0,267.0,277.0,17.0,3111677.0,8130.539686872849,7381881.0,-4270204.0,1982.182635379495
1782.0,1351.0,279.0,6.0,401441.0,3777.184475664179,427189.0,-25748.0,883.8353919141279
1783.0,1099.0,380.0,6.0,389585.0,3425.0342697054743,387362.0,2223.0,856.6837222686095
1784.0,2433.0,403.0,16.0,2747127.0,7679.415000678872,6176152.0,-3429025.0,1875.938698358771
1785.0,1370.0,1109.0,7.0,534988.0,3893.586422168014,599371.0,-64383.0,962.504025965606
1786.0,1528.0,1218.0,6.0,395180.0,3497.171247661876,395520.0,-340.0,864.1492926572353
1787.0,1573.0,1277.0,6.0,396459.0,3504.213853893692,396317.0,142.0,865.2982144902415
1788.0,1253.0,1292.0,8.0,701784.0,4359.462782149822,876522.0,-174738.0,1067.7288981759368
1789.0,1604.0,1341.0,6.0,396358.0,3503.9850686629975,396291.0,67.0,865.2265599252025
1790.0,1240.0,1431.0,6.0,395896.0,3499.8868288783815,395827.0,69.0,864.72134239881
1791.0,1595.0,1480.0,6.0,396503.0,3503.308660154857,396214.0,289.0,865.2710557969682
1792.0,1594.0,1494.0,6.0,395311.0,3496.2163180033244,395412.0,-101.0,864.1695435503383
1793.0,1290.0,1517.0,6.0,396700.0,3506.899593558368,396621.0,79.0,865.5934380527616
1794.0,356.0,1895.0,20.0,4296069.0,9392.648332775523,11803150.0,-7507081.0,2289.1747421287
1795.0,126.0,1928.0,18.0,3490030.0,8544.342538911777,8697081.0,-5207051.0,2085.4258557906105
1796.0,281.0,2175.0,6.0,391430.0,3426.8546043670876,387568.0,3862.0,857.8665397368054
1797.0,838.0,2436.0,20.0,4301789.0,9401.69032297993,11814512.0,-7512723.0,2290.6221862192815
1798.0,2209.0,2457.0,6.0,389457.0,3414.689198404501,386192.0,3265.0,856.001752334655
1799.0,1721.0,2564.0,6.0,390603.0,3420.1402552053983,386808.0,3795.0,856.990665060011
1800.0,1923.0,2652.0,6.0,391047.0,3434.4045169800097,388422.0,2625.0,858.085660059647
1801.0,815.0,3216.0,18.0,3485723.0,8541.676693614987,8694367.0,-5208644.0,2084.328668900373
1802.0,2410.0,3236.0,6.0,390319.0,3428.4859425337795,387752.0,2567.0,857.3144114034244
1803.0,2361.0,3464.0,6.0,389778.0,3415.584444959393,386293.0,3485.0,856.2417882817914
1804.0,917.0,3488.0,6.0,390634.0,3424.5965936119715,387312.0,3322.0,857.2700857956027
1805.0,769.0,3887.0,6.0,391486.0,3433.1412246192176,388279.0,3207.0,858.2674408364796
1806.0,709.0,3909.0,6.0,392864.0,3435.6678093408013,388564.0,4300.0,859.217667416121
1807.0,1891.0,3982.0,6.0,391996.0,3418.48902267082,386622.0,5374.0,857.7062434190391
1808.0,383.0,4014.0,6.0,392261.0,3433.807685943415,388354.0,3907.0,858.7578238362664
1809.0,986.0,4413.0,6.0,400660.0,3599.4979288860213,407093.0,-6433.0,873.2244843108787
1810.0,2208.0,763.0,18.0,3477297.0,8533.559791517302,8686105.0,-5208808.0,2082.1104677706226
1811.0,902.0,806.0,17.0,3109614.0,8124.5017462193,7376399.0,-4266785.0,1981.5090209231953
1812.0,803.0,867.0,14.0,2110213.0,6851.371620507513,4218746.0,-2108533.0,1673.0176329016979
1813.0,535.0,1165.0,6.0,389649.0,3421.970537050955,387015.0,2634.0,856.5413008139187
1814.0,1316.0,1231.0,6.0,395735.0,3498.0167582970516,395616.0,119.0,864.5195197333603
1815.0,2267.0,1283.0,6.0,394059.0,3478.192020698167,393374.0,685.0,862.394921135323
1816.0,1325.0,1554.0,6.0,395692.0,3497.270719501308,395532.0,160.0,864.4512710384548
1817.0,1504.0,1591.0,6.0,394883.0,3492.446335288835,394986.0,-103.0,863.702495075706
1818.0,1507.0,1649.0,6.0,398852.0,3617.3332296962567,409110.0,-10258.0,873.2158954118964
1819.0,189.0,1690.0,18.0,3485008.0,8540.771499876153,8693446.0,-5208438.0,2084.135312305801
1820.0,536.0,2609.0,6.0,390850.0,3425.51173453475,387416.0,3434.0,857.4497069799488
1821.0,1146.0,2644.0,20.0,4296807.0,9396.617259168877,11808137.0,-7511330.0,2289.423071430879
1822.0,1387.0,2967.0,6.0,389720.0,3424.9646394178717,387354.0,2366.0,856.7584256953648
1823.0,1576.0,3037.0,19.0,3875999.0,8960.144774923298,10161834.0,-6285835.0,2185.5825310429254
1824.0,144.0,3170.0,6.0,392426.0,3436.5730030796367,388667.0,3759.0,859.0157158050137
1825.0,562.0,3255.0,6.0,392386.0,3431.40046742915,388082.0,4304.0,858.6896994840453
1826.0,585.0,3352.0,20.0,4299878.0,9401.372013093747,11814112.0,-7514234.0,2290.198026372392
1827.0,1501.0,3548.0,6.0,391484.0,3427.670273450434,387660.0,3824.0,857.9458024840496
1828.0,604.0,4043.0,19.0,3889344.0,8985.400674955192,10190477.0,-6301133.0,2189.2133290294028
1829.0,171.0,403.0,6.0,389723.0,3419.344480489939,386718.0,3005.0,856.4303824596603
1830.0,2125.0,547.0,8.0,689325.0,4271.111894365933,858758.0,-169433.0,1057.688044746654
1831.0,2410.0,761.0,14.0,2103439.0,6821.221705975542,4200181.0,-2096742.0,1670.084728389551
1832.0,1502.0,1217.0,6.0,395290.0,3495.9278496689703,395380.0,-90.0,864.1406135577705
1833.0,1675.0,1221.0,17.0,3133313.0,8188.6511354692775,7434642.0,-4301329.0,1989.1018073492367
1834.0,2214.0,1299.0,16.0,2776852.0,7765.289039660893,6245216.0,-3468364.0,1886.1346717559697
1835.0,2190.0,1352.0,13.0,1844669.0,6522.328722848963,3462894.0,-1618225.0,1581.254249006149
1836.0,1615.0,1417.0,6.0,396064.0,3502.4233607839083,396114.0,-50.0,864.9658952814267
1837.0,260.0,1430.0,6.0,390508.0,3424.2981780936743,387279.0,3229.0,857.1790944720946
1838.0,1617.0,1462.0,6.0,394829.0,3493.3117402918974,395084.0,-255.0,863.721598664755
1839.0,1061.0,1544.0,16.0,2768189.0,7735.964741396211,6221632.0,-3453443.0,1883.054168100323
1840.0,1820.0,1552.0,6.0,391312.0,3433.7877915755284,388352.0,2960.0,858.2039384668425
1841.0,1598.0,1558.0,16.0,2805770.0,7833.049256682267,6299712.0,-3493942.0,1895.5827599975687
1842.0,1992.0,1602.0,15.0,2422954.0,7277.369720060858,5144069.0,-2721115.0,1776.1066972454105
1843.0,1367.0,1867.0,6.0,392150.0,3437.199675668061,388738.0,3412.0,858.8917277515252
1844.0,1296.0,2067.0,6.0,389591.0,3422.845889237961,387114.0,2477.0,856.5588129253006
1845.0,375.0,2226.0,6.0,390345.0,3422.8757307897904,387118.0,3227.0,857.0005834303731
1846.0,629.0,2425.0,13.0,1818521.0,6419.2460556451315,3408164.0,-1589643.0,1569.66684363275
1847.0,324.0,3396.0,6.0,390313.0,3422.5076849838906,387076.0,3237.0,856.960325802776
1848.0,655.0,3665.0,19.0,3880678.0,8976.686941820912,10180594.0,-6299916.0,2187.0329215629104
1849.0,1071.0,3794.0,18.0,3491292.0,8563.659970129556,8716744.0,-5225452.0,2086.193902780851
1850.0,574.0,4242.0,19.0,3887607.0,8979.860093498806,10184193.0,-6296586.0,2188.689333825155
1851.0,1537.0,4410.0,10.0,1074943.0,5127.136702969636,1610737.0,-535794.0,1261.10229561285
1852.0,534.0,149.0,13.0,1816225.0,6411.745878951925,3404182.0,-1587957.0,1568.6949990358228
1853.0,764.0,551.0,17.0,3107516.0,8122.402890407276,7374494.0,-4266978.0,1980.9262984775582
1854.0,701.0,1098.0,17.0,3110922.0,8126.272344961198,7378007.0,-4267085.0,1981.8839522030546
1855.0,1503.0,1203.0,7.0,537007.0,3921.5777977843013,603680.0,-66673.0,965.0113988964068
1856.0,1343.0,1215.0,6.0,394972.0,3492.406546553062,394981.0,-9.0,863.7517004324797
1857.0,1375.0,1217.0,6.0,396340.0,3502.7018819343193,396146.0,194.0,865.1416069060602
1858.0,1489.0,1589.0,8.0,703565.0,4369.51938511644,878544.0,-174979.0,1069.0355466494086
1859.0,1292.0,1957.0,6.0,392181.0,3436.9808376213095,388713.0,3468.0,858.896967045524
1860.0,885.0,2113.0,6.0,391889.0,3431.1716821984555,388056.0,3833.0,858.3868591724829
1861.0,2419.0,2133.0,6.0,390082.0,3424.9646394178717,387354.0,2728.0,856.9696610732494
1862.0,703.0,2333.0,6.0,400765.0,3737.6145779379567,422714.0,-21949.0,881.1986155231974
1863.0,515.0,3160.0,6.0,390445.0,3422.3286356729122,387056.0,3389.0,857.0268373860879
1864.0,1652.0,3524.0,20.0,4298134.0,9383.34771578859,11791462.0,-7493328.0,2289.4215426609403
1865.0,804.0,3727.0,20.0,4308452.0,9408.474302429222,11823037.0,-7514585.0,2292.2249017057643
1866.0,2199.0,4229.0,20.0,4281138.0,9361.314703354306,11763775.0,-7482637.0,2285.222089863478
1867.0,113.0,4401.0,6.0,396294.0,3459.302318389948,391237.0,5057.0,862.5897054799576
1868.0,1363.0,294.0,6.0,398736.0,3659.2805043849144,413854.0,-15118.0,875.5609630402671
1869.0,690.0,776.0,18.0,3486237.0,8550.15169433463,8702994.0,-5216757.0,2084.6563265919876
1870.0,1590.0,842.0,11.0,1307623.0,5584.528115047856,2122861.0,-815238.0,1367.1287430231287
1871.0,138.0,905.0,6.0,390203.0,3423.1542519402014,387149.0,3054.0,856.9340698093407
1872.0,469.0,1147.0,6.0,391660.0,3429.4209778244444,387858.0,3802.0,858.1509191278653
1873.0,1255.0,1309.0,6.0,395365.0,3495.0226559301354,395277.0,88.0,864.1313557555934
1874.0,1601.0,1312.0,6.0,395731.0,3497.559187835662,395564.0,167.0,864.4906014526705
1875.0,122.0,1332.0,6.0,389440.0,3418.648177613912,386640.0,2800.0,856.2242696863947
1876.0,1905.0,1424.0,16.0,2763935.0,7715.0756551154,6204832.0,-3440897.0,1881.3662588661464
1877.0,1224.0,1425.0,6.0,395115.0,3492.685067703473,395013.0,102.0,863.8506815416655
1878.0,1594.0,1510.0,7.0,537805.0,3927.24769263195,604552.0,-66747.0,965.7199386985857
1879.0,1550.0,1547.0,7.0,539302.0,3935.4342250172394,605813.0,-66511.0,966.9203690066727
1880.0,1342.0,1562.0,6.0,396310.0,3504.0546989506,396299.0,11.0,865.202866384526
1881.0,1479.0,1650.0,6.0,398471.0,3626.056910014481,410097.0,-11626.0,873.4998568975269
1882.0,2348.0,2410.0,6.0,389435.0,3423.8008188965123,387222.0,2213.0,856.5237883444919
1883.0,233.0,2443.0,19.0,3876302.0,8966.232451496562,10168738.0,-6292436.0,2185.7918473633304
1884.0,414.0,3520.0,6.0,390280.0,3420.5083010112985,386850.0,3430.0,856.8237858509765
1885.0,1770.0,3846.0,12.0,1548800.0,5987.269698541897,2708577.0,-1159777.0,1466.5285541031924
1886.0,2034.0,3863.0,20.0,4290228.0,9372.545074026228,11777887.0,-7487659.0,2287.456884839581
1887.0,1700.0,179.0,6.0,389705.0,3418.6282832460256,386637.0,3068.0,856.3778371723547
1888.0,189.0,673.0,6.0,399024.0,3699.874962057291,418446.0,-19422.0,878.0523902364824
1889.0,1649.0,871.0,6.0,391734.0,3432.713495709658,388230.0,3504.0,858.3868591724829
1890.0,1235.0,996.0,18.0,3497231.0,8581.67432025077,8735080.0,-5237849.0,2088.050526208597
1891.0,1375.0,1232.0,6.0,397034.0,3514.7379745056437,397507.0,-473.0,866.2413058726765
1892.0,1230.0,1391.0,6.0,395458.0,3506.750385799219,396604.0,-1146.0,864.8670418046927
1893.0,1384.0,1581.0,6.0,396320.0,3505.178730736187,396426.0,-106.0,865.2739450601757
1894.0,1090.0,1668.0,6.0,391209.0,3437.3289890593232,388752.0,2457.0,858.3513266722432
1895.0,1302.0,1729.0,15.0,2435389.0,7314.711448583794,5170464.0,-2735075.0,1780.658305234331
1896.0,1193.0,1785.0,14.0,2117798.0,6868.560354361438,4229330.0,-2111532.0,1675.7986155860137
1897.0,141.0,1814.0,6.0,391073.0,3420.448617907639,386843.0,4230.0,857.2829171282955
1898.0,1504.0,2064.0,18.0,3489707.0,8559.6214134486,8712633.0,-5222926.0,2085.7166634037326
1899.0,817.0,2707.0,18.0,3484285.0,8547.107856047998,8699896.0,-5215611.0,2084.1146801459845
1900.0,1169.0,2836.0,18.0,3484230.0,8550.440162668985,8703288.0,-5219058.0,2084.1818538697626
